level1_name,level1_pcode,level3_name,level3_pcode,level2_name,level2_pcode,year,month,week,day,mgt_case,mgt_death,chl_case,chl_death,chl_attack
,,Tchirozerine,ner002043,Agadez,ner003002,2018,6,25,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,6,26,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,7,27,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,7,28,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,7,29,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,8,30,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,8,31,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,8,32,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,8,33,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,8,34,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,9,35,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,9,36,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,9,37,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,10,38,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,10,39,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,10,40,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,10,41,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,10,42,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,11,43,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,11,44,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,11,45,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,46,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,47,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,48,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,49,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,50,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,51,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2018,12,52,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,1,1,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,1,2,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,1,3,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,1,4,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,1,5,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,2,6,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,2,7,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,2,8,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,2,9,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,2,10,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,3,11,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,3,12,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,3,13,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,4,14,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,4,15,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,4,16,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,4,17,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,4,18,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,5,19,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,5,20,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,5,21,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,6,22,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,6,23,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,6,24,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,6,25,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,6,26,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,7,27,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,7,28,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,7,29,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,8,30,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,8,31,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,8,32,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,8,33,2,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,8,34,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,9,35,7,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,9,36,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,9,37,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,10,38,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,10,39,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,10,40,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,10,41,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,10,42,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,11,43,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,11,44,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,11,45,1,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,46,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,47,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,48,5,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,49,3,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,50,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,51,4,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,52,6,0,0,0,0,0
,,Tchirozerine,ner002043,Agadez,ner003002,2019,12,53,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,1,1,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,1,2,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,1,3,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,1,4,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,1,5,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,2,6,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,2,7,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,2,8,4,1,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,2,9,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,2,10,5,2,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,3,11,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,3,12,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,3,13,1,2,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,4,14,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,4,15,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,4,16,7,1,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,4,17,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,4,18,6,2,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,5,19,5,1,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,5,20,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,5,21,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,6,22,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,6,23,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,6,24,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,6,25,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,6,26,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,7,27,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,7,28,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,7,29,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,8,30,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,8,31,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,8,32,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,8,33,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,8,34,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,9,35,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,9,36,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,9,37,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,10,38,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,10,39,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,10,40,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,10,41,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,10,42,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,11,43,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,11,44,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,11,45,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,46,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,47,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,48,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,49,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,50,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,51,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2018,12,52,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,1,1,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,1,2,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,1,3,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,1,4,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,1,5,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,2,6,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,2,7,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,2,8,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,2,9,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,2,10,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,3,11,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,3,12,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,3,13,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,4,14,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,4,15,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,4,16,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,4,17,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,4,18,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,5,19,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,5,20,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,5,21,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,6,22,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,6,23,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,6,24,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,6,25,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,6,26,5,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,7,27,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,7,28,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,7,29,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,8,30,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,8,31,4,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,8,32,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,8,33,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,8,34,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,9,35,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,9,36,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,9,37,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,10,38,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,10,39,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,10,40,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,10,41,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,10,42,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,11,43,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,11,44,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,11,45,3,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,46,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,47,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,48,1,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,49,7,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,50,6,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,51,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,52,2,0,0,0,0,0
,,Tera,ner002077,Tillaberi,ner003006,2019,12,53,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,1,1,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,1,2,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,1,3,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,1,4,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,1,5,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,2,6,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,2,7,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,2,8,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,2,9,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,2,10,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,3,11,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,3,12,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,3,13,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,4,14,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,4,15,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,4,16,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,4,17,6,1,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,4,18,1,1,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,5,19,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,5,20,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,5,21,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,6,22,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,6,23,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,6,24,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,6,25,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,6,26,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,7,27,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,7,28,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,7,29,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,8,30,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,8,31,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,8,32,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,8,33,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,8,34,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,9,35,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,9,36,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,9,37,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,10,38,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,10,39,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,10,40,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,10,41,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,10,42,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,11,43,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,11,44,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,11,45,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,46,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,47,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,48,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,49,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,50,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,51,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2018,12,52,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,1,1,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,1,2,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,1,3,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,1,4,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,1,5,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,2,6,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,2,7,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,2,8,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,2,9,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,2,10,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,3,11,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,3,12,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,3,13,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,4,14,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,4,15,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,4,16,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,4,17,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,4,18,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,5,19,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,5,20,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,5,21,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,6,22,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,6,23,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,6,24,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,6,25,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,6,26,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,7,27,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,7,28,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,7,29,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,8,30,2,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,8,31,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,8,32,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,8,33,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,8,34,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,9,35,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,9,36,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,9,37,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,10,38,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,10,39,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,10,40,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,10,41,1,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,10,42,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,11,43,5,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,11,44,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,11,45,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,46,4,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,47,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,48,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,49,3,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,50,7,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,51,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,52,6,0,0,0,0,0
,,Tesker,ner002059,Zinder,ner003007,2019,12,53,7,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,1,1,5,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,1,2,7,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,1,3,1,1,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,1,4,6,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,1,5,6,1,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,2,6,1,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,2,7,5,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,2,8,2,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,2,9,1,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,2,10,7,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,3,11,1,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,3,12,5,1,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,3,13,7,1,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,4,14,1,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,4,15,6,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,4,16,2,4,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,4,17,5,1,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,4,18,7,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,5,19,2,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,5,20,3,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,5,21,4,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,6,22,7,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,6,23,3,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,6,24,3,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,6,25,5,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,6,26,6,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,7,27,4,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,7,28,7,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,7,29,6,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,8,30,5,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,8,31,2,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,8,32,4,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,8,33,1,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,8,34,5,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,9,35,4,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,9,36,5,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,9,37,3,0,0,0,0,0
,,Tessaoua,ner002079,Maradi,ner003001,2018,10,38,3,0,0,0,0,0
